"County","Year","Sex","Population"
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Male",18698
"Borsod-Abauj-Zemplen","2012","Male",18838.5
"Borsod-Abauj-Zemplen","2013","Male",18831.5
"Borsod-Abauj-Zemplen","2014","Male",18897.5
"Borsod-Abauj-Zemplen","2015","Male",18827.5
"Borsod-Abauj-Zemplen","2016","Male",18584
"Borsod-Abauj-Zemplen","2017","Male",18578
"Borsod-Abauj-Zemplen","2018","Male",18799.5
"Borsod-Abauj-Zemplen","2019","Male",19164
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Male",18698
"Borsod-Abauj-Zemplen","2012","Male",18838.5
"Borsod-Abauj-Zemplen","2013","Male",18831.5
"Borsod-Abauj-Zemplen","2014","Male",18897.5
"Borsod-Abauj-Zemplen","2015","Male",18827.5
"Borsod-Abauj-Zemplen","2016","Male",18584
"Borsod-Abauj-Zemplen","2017","Male",18578
"Borsod-Abauj-Zemplen","2018","Male",18799.5
"Borsod-Abauj-Zemplen","2019","Male",19164
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Male",161227
"Budapest","2012","Male",154134.5
"Budapest","2013","Male",154068
"Budapest","2014","Male",152439
"Budapest","2015","Male",148847
"Budapest","2016","Male",143978.5
"Budapest","2017","Male",139547
"Budapest","2018","Male",137060.5
"Budapest","2019","Male",135284.5
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Male",104177.5
"Budapest","2012","Male",109868
"Budapest","2013","Male",114406.5
"Budapest","2014","Male",120363.5
"Budapest","2015","Male",128105.5
"Budapest","2016","Male",134927
"Budapest","2017","Male",139800
"Budapest","2018","Male",143432
"Budapest","2019","Male",146075
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Male",104177.5
"Budapest","2012","Male",109868
"Budapest","2013","Male",114406.5
"Budapest","2014","Male",120363.5
"Budapest","2015","Male",128105.5
"Budapest","2016","Male",134927
"Budapest","2017","Male",139800
"Budapest","2018","Male",143432
"Budapest","2019","Male",146075
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Male",97909.5
"Budapest","2012","Male",101132
"Budapest","2013","Male",96889
"Budapest","2014","Male",92076
"Budapest","2015","Male",88492
"Budapest","2016","Male",86820
"Budapest","2017","Male",87156.5
"Budapest","2018","Male",89360
"Budapest","2019","Male",92657
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Male",97909.5
"Budapest","2012","Male",101132
"Budapest","2013","Male",96889
"Budapest","2014","Male",92076
"Budapest","2015","Male",88492
"Budapest","2016","Male",86820
"Budapest","2017","Male",87156.5
"Budapest","2018","Male",89360
"Budapest","2019","Male",92657
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
